,name,artists:name,uri,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4782,Eyes Blue Like The Atlantic,"Sista Prod, Subvrbs",spotify:track:2RrZbxdl9nuFMCrO71tXTG,154549,0.736,0.279,9,-16.926,0,0.903,0.65,0.000312,0.246,0.476,76.431,4
4783,Pull Up,LMB DG,spotify:track:6NwyHRfUVnUBUZW9W5McAZ,141129,0.777,0.495,4,-12.427,0,0.175,0.333,7.7e-06,0.11,0.409,125.966,4
4784,New Thang,Redfoo,spotify:track:5hGSM1NIumwLgI0Y97X9xB,226800,0.743,0.841,0,-5.189,1,0.0391,0.0156,0.0,0.133,0.814,100.003,4
4785,Forever After All,Luke Combs,spotify:track:6IBcOGPsniK3Pso1wHIhew,232533,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,4
4786,Deep End,Fousheé,spotify:track:6HlE9t71z9DjGi7KqSyEpA,141223,0.711,0.592,4,-7.136,0,0.23,0.758,0.0,0.156,0.535,124.749,4
4787,Said Sum (feat. City Girls & DaBaby) - Remix,"Moneybagg Yo, City Girls, DaBaby",spotify:track:7HbnX1fxCAoPa7nRVFSEFW,177704,0.913,0.625,10,-6.901,0,0.334,0.0168,0.0,0.125,0.298,126.915,4
4788,THICK,"DJ Chose, BeatKing",spotify:track:0YYNIGKgAk34vZkV2NySie,178834,0.87,0.752,4,-6.615,1,0.372,0.0352,1.1e-06,0.269,0.591,145.118,4
4789,Train Wreck,James Arthur,spotify:track:55Am8neGJkdj2ADaM3aw5H,208826,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,4
4790,Promiscuous,"Nelly Furtado, Timbaland",spotify:track:2gam98EZKrF9XuOkU13ApN,242293,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,4
4791,Canceled,Larray,spotify:track:3VxOgQ9o1aKonFx4d5lPR3,173880,0.647,0.803,11,-5.36,0,0.389,0.137,4.06e-06,0.0952,0.55,82.108,4
4792,Backyard Boy,Claire Rosinkranz,spotify:track:0y9fkzOaaQy4Up22BGUbIp,129240,0.819,0.642,5,-7.037,1,0.189,0.336,0.0,0.0735,0.452,138.026,4
4793,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,spotify:track:5i7ThJfYLAzp2DyZuFpF6j,213671,0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,4
4794,Space Cadet (feat. Gunna),"Metro Boomin, Gunna",spotify:track:1fewSx2d5KIZ04wsooEBOz,203266,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,4
4795,Mood (feat. iann dior),"24kGoldn, iann dior",spotify:track:3tjFYV6RSFtuktYl3ZtYcq,140525,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,4
4796,PRACTICE,DaBaby,spotify:track:4Z5FyQlevoHoa5FsIVKZju,122586,0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,4
4797,Whole Lotta Choppas,Sada Baby,spotify:track:6hLZzCS4E7AWo3PRBWy6az,153750,0.926,0.762,1,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,4
4798,Upside Down,JVKE,spotify:track:614OkajfRPH8V0ugNQnduP,114500,0.88,0.501,2,-6.774,1,0.062,0.0494,0.0695,0.436,0.459,120.038,4
4799,E-GIRLS ARE RUINING MY LIFE!,"CORPSE, Savage Ga$p",spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,105176,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,4
4800,Funny Thing,Thundercat,spotify:track:1c5CllrZr45UBhWpIqM332,116630,0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,3
4801,Lemonade,"Internet Money, Gunna, Don Toliver, NAV",spotify:track:02kDW379Yfd5PzW5A6vuGt,195428,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,4
4802,Capitalize Off Pain,Big $tunt,spotify:track:7x3vcsxOTWQm3FxRrUEqzv,149681,0.948,0.33,11,-11.571,1,0.617,0.0761,0.0,0.0592,0.835,125.026,4
4803,Ya Digg,Frostydasnowmann,spotify:track:3sHClt8nhqPcLRnAnLmvEm,173674,0.788,0.43,10,-14.682,0,0.282,0.0372,0.0,0.111,0.257,100.014,4
4804,Arcade,Duncan Laurence,spotify:track:1Xi84slp6FryDSCbzq4UCD,183624,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,3
4805,Mad at Disney,salem ilese,spotify:track:7aGyRfJWtLqgJaZoG9lJhE,136838,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,4
4806,What a Feeling,One Direction,spotify:track:0iSWAT0EL8TwmzcgBjKMh6,200533,0.678,0.869,0,-4.345,0,0.0461,0.149,0.0,0.0593,0.882,123.964,4
4807,UP LIKE AN INSOMNIAC - Freestyle,XXXTENTACION,spotify:track:5UJ3N25ukIruG4Do8RDHra,151249,0.979,0.401,7,-7.401,1,0.407,0.0829,0.011,0.0657,0.411,120.002,4
4808,Ex Bitch,XXXTENTACION,spotify:track:40KuvsFD0zpUFuCcmt5Xm0,121671,0.835,0.462,7,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,4
4809,UGLY,XXXTENTACION,spotify:track:2QfkJ9lURgRpcFT2Y0B1e3,91800,0.528,0.325,2,-12.501,1,0.0293,0.857,0.0145,0.114,0.0412,83.651,4
4810,Судно (Борис Рижий),Molchat Doma,spotify:track:6DONTnamNDOJdO6DzCu71p,141394,0.484,0.749,1,-4.176,1,0.0687,0.699,0.861,0.105,0.468,160.006,4
4811,worldstar money (interlude),Joji,spotify:track:435yU2MvEGfDdmbH0noWZ0,126312,0.577,0.387,7,-8.607,1,0.274,0.964,0.705,0.208,0.459,146.565,1
4812,Mr Loverman,Ricky Montgomery,spotify:track:0MF5QHFzTUM2dYm6J7Vngt,216880,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,3
4813,M to the B,Millie B,spotify:track:2Ka3rGaf1fyXRxk5DxJlgj,137743,0.897,0.513,10,-6.973,0,0.309,0.571,0.0,0.101,0.692,139.935,4
4814,Michelle,Sir Chloe,spotify:track:3sa1wUB8FAkoH95MGPGBWI,214087,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,3
4815,Freak,Doja Cat,spotify:track:3aA6xB0tOilDDX17fIJ0Bl,284480,0.688,0.716,7,-5.702,1,0.0385,0.0969,0.0,0.0989,0.373,116.912,3
4816,Money Trees,"Kendrick Lamar, Jay Rock",spotify:track:74tLlkN3rgVzRqQJgPfink,386906,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,4
4817,9 Lives (feat. Too $hort & Ty Dolla $ign),"Eric Bellinger, Too $hort, Ty Dolla $ign",spotify:track:45XwnaoYoZnTftpb7zeZtd,234880,0.645,0.69,1,-5.946,1,0.0651,0.175,0.0,0.0911,0.383,93.956,4
4818,Papi Chulo,"Octavian, Skepta",spotify:track:6Juv5N0dNU1imms9c9u1dA,161667,0.866,0.563,11,-6.964,0,0.108,0.185,0.0,0.0889,0.307,127.954,4
4819,You Got It,Vedo,spotify:track:4lsHZ92XCFOQfzJFBTluk8,203144,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,4
4820,Marlboro Nights,Lonely God,spotify:track:755inykyaG4w22GWAsA3MX,68522,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,4
4821,Sweater Weather,The Neighbourhood,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,240400,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
4822,Little Talks,Of Monsters and Men,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,266600,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4
4823,Mystery of Love,Sufjan Stevens,spotify:track:0MNNKSUU9OOQ8DSGWduw79,248964,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,5
4824,Good Life,OneRepublic,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,253306,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,4
4825,High On Life (feat. Bonn),"Martin Garrix, Bonn",spotify:track:4ut5G4rgB1ClpMTMfjoIuy,230761,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,4
4826,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",spotify:track:7a86XRg84qjasly9f6bPSD,250626,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,4
4827,Payphone,"Maroon 5, Wiz Khalifa",spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,231386,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,4
4828,Ugly Heart,G.R.L.,spotify:track:3qqho4PnTn3zlMPBzWhFFD,198306,0.65,0.786,9,-5.488,1,0.0463,0.019,0.0,0.323,0.446,124.96,4
4829,Die Young,Kesha,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,211920,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,4
4830,Safe And Sound,Capital Cities,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,192789,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5
4831,sex,EDEN,spotify:track:26ZX2JrAb8AFbr8FFfAsO7,218808,0.413,0.521,9,-4.469,1,0.0466,0.162,0.0,0.323,0.532,103.391,4
4832,Wasted,"Tiësto, Matthew Koma",spotify:track:7m3povhdMDLZwuEKak0l0n,190013,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014,4
4833,Ophelia,The Lumineers,spotify:track:6trOWWOKQeql1UibRk9SBS,160097,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4
4834,She Looks So Perfect,5 Seconds of Summer,spotify:track:1CQ2cMfrmFM1YdfmjENKVE,202496,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,4
4835,All The Stars (with SZA),"Kendrick Lamar, SZA",spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,232186,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4
4836,No Idea,Don Toliver,spotify:track:7AzlLxHn24DxjgQX73F9fU,154424,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
4837,Outta My Head,Diandra,spotify:track:5nypFNb0JzaOU3sBbHMMDa,226466,0.61,0.789,0,-6.012,1,0.0726,0.00686,0.0,0.198,0.657,135.11,4
4838,Sex on Fire,Kings of Leon,spotify:track:395C2pn0PdOYPzM4B1jLoO,204586,0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629,4
4839,Shameless,iann dior,spotify:track:4VZFXDtx8NnXWeJHOMzEan,106012,0.709,0.76,8,-7.583,1,0.148,0.186,0.0,0.164,0.709,81.495,4
4840,Gimme Love,Joji,spotify:track:2hfoyc7ve6xM4ZEiNIiU1B,214557,0.482,0.631,5,-6.917,1,0.0986,0.696,0.0242,0.209,0.0743,126.576,3
4841,Because Of You,Ne-Yo,spotify:track:6CFPFnS9EcLs2I0nWqtWci,266840,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,4
4842,Odota,Vepu,spotify:track:5sKnvHKwHNDbsQKYv0aLVL,170000,0.822,0.297,6,-11.485,1,0.364,0.0328,0.000131,0.164,0.63,95.986,4
4843,LEAD THE RACE (UNDEFEATED),Comethazine,spotify:track:4zDxbbIOBxIIqSZyTpWg87,111192,0.779,0.544,6,-9.87,1,0.206,0.00296,0.0,0.3,0.578,129.936,4
4844,Moon & Stars (feat. Maggie Lindemann),"$NOT, Maggie Lindemann",spotify:track:5Kjz86OFAoN6D4kF1BTSEc,187586,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,4
4845,Henkilökohtaisesti,PMMP,spotify:track:6lGojsJbHyp8T8BO2cmIS8,231400,0.39,0.632,2,-4.74,1,0.0265,0.282,0.000703,0.261,0.749,169.968,4
4846,Midnight Sky,Miley Cyrus,spotify:track:27ycaQnQAxaPiyeg3nr2aB,223279,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,4
4847,Love Galore (feat. Travis Scott),"SZA, Travis Scott",spotify:track:0q75NwOoFiARAVp4EXU4Bs,275080,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,4
4848,I Wish - Radio Edit,Skee-Lo,spotify:track:0QMHVTnrFTQJoaqmkdsKhT,252306,0.715,0.738,7,-10.139,1,0.157,0.00826,0.0,0.26,0.573,97.877,4
4849,I Will Follow You into the Dark,Death Cab for Cutie,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,189186,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,4
4850,Yellow,Coldplay,spotify:track:3AJwUDP919kvQ9QcozQPxg,266773,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
4851,Behind Blue Eyes,Limp Bizkit,spotify:track:1MTQHCpraD4S8g5PAFKzoj,269973,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,4
4852,Cancer,My Chemical Romance,spotify:track:0GgN4MhR5GKn5IcKN0e0rG,142973,0.457,0.515,4,-4.31,1,0.0261,0.358,0.0,0.278,0.222,74.984,4
4853,21 Guns,Green Day,spotify:track:64yrDBpcdwEdNY9loyEGbX,321093,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,4
4854,Jerk,Oliver Tree,spotify:track:065bY5WrLvI3NN9VCK0QLe,135020,0.521,0.707,9,-4.101,0,0.0428,0.0327,0.000164,0.227,0.298,159.824,4
4855,Creep,Radiohead,spotify:track:6b2oQwSGFkzsMtQruIWm2p,238640,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,4
4856,Don't Look Back In Anger,Oasis,spotify:track:7ppPZa3TRUSGKaks9wH7VT,287826,0.349,0.917,0,-3.645,1,0.071,0.026,7.25e-06,0.0968,0.206,164.036,4
4857,Star Shopping,Lil Peep,spotify:track:30bqVoKjX479ab90a8Pafp,142000,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,4
4858,ghost girl,Lil Peep,spotify:track:5LAVhynnTmj9VJjW8xGZdP,173946,0.52,0.823,2,-7.069,1,0.0577,0.281,5.9e-06,0.125,0.317,80.035,4
4859,driveway,Lil Peep,spotify:track:3Mf5CJ4c9wzdCI5Dib3V3B,159080,0.392,0.499,11,-6.997,1,0.0425,0.0166,0.0,0.234,0.232,135.551,4
4860,"skyscrapers (love now, cry later)",Lil Peep,spotify:track:52KFX9aaIwEuUX1mjlbgvp,121920,0.659,0.423,2,-8.433,1,0.0379,0.0144,0.0,0.135,0.0364,112.223,4
4861,yesterday,Lil Peep,spotify:track:1oZX407PWkU5ETtmRy3zL8,112520,0.583,0.573,2,-7.396,1,0.0348,0.00214,0.0,0.152,0.129,87.922,4
4862,Life is Beautiful,Lil Peep,spotify:track:5rYpwP1dHWGVMrSZbTmt3e,207586,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,4
4863,Get Up 10,Cardi B,spotify:track:7p2ewixAShLpjDZrnzZK7c,231453,0.806,0.57,1,-6.927,1,0.246,0.0977,0.0,0.105,0.454,93.015,4
4864,Drip (feat. Migos),"Cardi B, Migos",spotify:track:2qcG0nZ6S3zZV0UrkY5nFo,262308,0.968,0.589,11,-7.808,1,0.255,0.0511,0.0,0.0731,0.268,129.993,4
4865,Bickenhead,Cardi B,spotify:track:17Yq72h0p15OhCbZ5lJ5gd,181623,0.884,0.814,7,-5.333,1,0.303,0.154,1.67e-06,0.158,0.907,155.938,4
4866,Bodak Yellow,Cardi B,spotify:track:6KBYefIoo7KydImq1uUQlL,223712,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,4
4867,Pink + White,Frank Ocean,spotify:track:3xKsf9qdS1CyvXSMEid6g8,184516,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,3
4868,Ivy,Frank Ocean,spotify:track:2ZWlPOoWh0626oTaHrnl2a,249191,0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,4
4869,Solo,Frank Ocean,spotify:track:35xSkNIXi504fcEwz9USRB,257380,0.469,0.289,5,-10.625,0,0.0366,0.85,2.48e-06,0.161,0.258,133.805,4
4870,Be Yourself,Frank Ocean,spotify:track:1IdZvb2XK8NmsovQlV6CPn,86943,0.746,0.429,7,-11.143,1,0.494,0.985,0.0,0.149,0.932,88.413,3
4871,Sunkaa,Fabe,spotify:track:5jnVQ5xGiBTCMTgIlILIQY,164202,0.753,0.672,11,-4.223,0,0.0736,0.0536,1.39e-06,0.313,0.658,93.954,4
4872,Figure 8,Ellie Goulding,spotify:track:2sEa1FQjCctsFXIF6CbHoB,247439,0.376,0.786,7,-4.438,0,0.0562,0.03,0.0,0.103,0.236,147.998,4
4873,Love Me,Justin Bieber,spotify:track:0yIywEquxORnu1dR0WYsdN,191573,0.729,0.868,3,-3.319,1,0.0609,0.00939,0.0,0.283,0.632,124.957,4
4874,It's Time,Imagine Dragons,spotify:track:6BtmXhTJMM9sBTHeYYASGz,237986,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,4
4875,Stuck In The Middle,Tai Verdes,spotify:track:4y3BUo2hp0MxylfbUaqRyJ,196000,0.871,0.501,9,-8.904,1,0.0466,0.371,0.0,0.0939,0.848,119.953,4
4876,KIDZ,"Hussa, Villayn",spotify:track:35E2yxRvWSCoLLNISFCB9w,131500,0.672,0.593,7,-10.645,1,0.463,0.184,0.0,0.094,0.624,170.065,4
4877,2z Don Corleon,Lil 2z,spotify:track:5DoPoFpGLfEu9KyhbGULMB,117942,0.847,0.444,8,-10.167,0,0.492,0.336,0.0,0.0996,0.667,115.042,4
4878,Hold Me While You Wait,Lewis Capaldi,spotify:track:60iSKGrGazRzICtMjADNSM,205686,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,4
4879,Chicago Freestyle (feat. Giveon),"Drake, Giveon",spotify:track:4wVOKKEHUJxHCFFNUWDn0B,220487,0.735,0.449,10,-7.507,1,0.347,0.629,0.0,0.113,0.0397,122.947,4
4880,Iron Man,Black Sabbath,spotify:track:0TI8TP4FitVPoEHPTySx48,354773,0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,4
4881,Speak (feat. The Kid Laroi),"Internet Money, The Kid LAROI",spotify:track:56r2I3E35k5NzlSmlqme3E,122278,0.71,0.713,11,-5.229,1,0.22,0.042,0.0,0.181,0.568,158.109,4
4882,WRONG (feat. Lil Mosey),"The Kid LAROI, Lil Mosey",spotify:track:1EWkw4Fa6IlnsAihLUlFFM,183567,0.389,0.768,1,-4.765,1,0.256,0.038,0.0,0.119,0.334,90.146,4
4883,Hello (feat. A Boogie Wit da Hoodie),"Pop Smoke, A Boogie Wit da Hoodie",spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,190534,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,4
4884,positions,Ariana Grande,spotify:track:35mvY5S1H3J2QZyna3TFe0,172324,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,4
4885,34+35,Ariana Grande,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,173710,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,4
4886,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",spotify:track:4HBZA5flZLE435QTztThqH,228482,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,3
4887,pov,Ariana Grande,spotify:track:3UoULw70kMsiVXxW0L3A33,201882,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,4
4888,motive (with Doja Cat),"Ariana Grande, Doja Cat",spotify:track:5GkQIP5mWPi4KZLLXeuFTT,167989,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,4
4889,Monster (Shawn Mendes & Justin Bieber),"Shawn Mendes, Justin Bieber",spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,178994,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,4
4890,Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa",spotify:track:5JqZ3oqF00jkT81foAFvqg,169333,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,4
4891,Therefore I Am,Billie Eilish,spotify:track:54bFM56PmE4YLRnqpW6Tha,174321,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4
4892,DÁKITI,"Bad Bunny, Jhayco",spotify:track:47EiUVwUp4C9fGccaPuUCS,205090,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4
4893,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",spotify:track:463CkQjx2Zk1yXoBuierM9,203064,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4
4894,Put Your Records On,Ritt Momney,spotify:track:6AGOKlMZWLCaEJGnaROtF9,210463,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,4
4895,On My Mind,"Diplo, SIDEPIECE",spotify:track:5hmcw6bW5V24CvJqsz87We,189268,0.771,0.731,7,-6.577,1,0.0407,0.00155,0.681,0.217,0.629,123.026,4
4896,LEFT RIGHT,Bktherula,spotify:track:6hO0b9LAggdysS9RIn8VxH,83157,0.793,0.278,8,-11.931,0,0.426,0.745,4.45e-06,0.0919,0.271,130.24,4
4897,Space Girl,Frances Forever,spotify:track:5tfZ1uYrArdbDqiZ7z1aCE,231428,0.67,0.398,9,-9.14,1,0.0306,0.319,0.000113,0.38,0.219,125.983,4
4898,Fight Me,Molly Brazy,spotify:track:57EM80IR7Gj3zgUT9SSmqe,166185,0.739,0.691,8,-7.957,1,0.354,0.0299,0.0,0.679,0.596,167.981,4
4899,Sofia,Clairo,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,188386,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,4
4900,Jealous,Eyedress,spotify:track:5KbTBSGUvgDg75gIVhUaAW,122338,0.474,0.91,9,-10.431,0,0.0462,0.00498,0.859,0.476,0.745,93.01,4
4901,Plastic Hearts,Miley Cyrus,spotify:track:6qCsKKS7Ol63SJW3LOIX5R,205733,0.551,0.756,2,-4.948,1,0.0652,0.0511,0.0,0.0765,0.618,175.984,4
4902,Dead To Me,Kali Uchis,spotify:track:6LOZws7T3jqZz78unPgFF9,199505,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001,4
4903,Wobble,V.I.C.,spotify:track:6JLcz9UGiVxAmEZXlCucn5,321986,0.855,0.746,3,-3.777,0,0.232,0.402,0.0,0.146,0.375,95.026,4
4904,Dead to Me Bass Boosted - Slowed,Moon OA,spotify:track:64SRwT9xzXD8t5MtvywhyX,230739,0.644,0.461,6,-10.535,0,0.0293,0.564,0.00112,0.112,0.256,101.168,4
4905,Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa",spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,169333,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,4
4906,How Bizarre,OMC,spotify:track:46q5BtHso0ECuTKeq70ZhW,225699,0.772,0.705,0,-6.255,1,0.0411,0.247,0.0,0.23,0.834,124.908,4
4907,Little Lion Man,Mumford & Sons,spotify:track:37jCwWbb32w46aS5pKZZbe,247000,0.519,0.494,5,-8.03,1,0.0275,0.0287,3.34e-05,0.0892,0.482,138.524,4
4908,I Got Bitches,Slugga Black,spotify:track:0lWwwYjrlYqbQm6SQIOLfp,134351,0.858,0.861,9,-7.286,0,0.256,0.0676,0.0,0.422,0.606,114.13,4
4909,Powerful,"Major Lazer, Ellie Goulding, Tarrus Riley",spotify:track:3eUhfanL9kEmpIPeGBl1yW,206327,0.598,0.792,11,-4.043,0,0.0478,0.121,0.0,0.158,0.732,97.479,3
4910,Fuck It Up!,Ocho Drippin,spotify:track:4QKmNtEulgeSINW047sYKK,163422,0.96,0.579,0,-8.214,1,0.292,0.014,4.41e-06,0.0459,0.776,121.979,4
4911,What We Doin',City Girls,spotify:track:11TOnapSFVWBUSByMzf1u1,143426,0.952,0.606,10,-5.032,1,0.0814,0.186,1.31e-06,0.327,0.305,100.434,4
4912,WITHOUT YOU,The Kid LAROI,spotify:track:27OeeYzk6klgBh83TSvGMA,161384,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,4
4913,Line Without a Hook,Ricky Montgomery,spotify:track:5jvgec3P4jyoZUPTy2pWDR,249586,0.432,0.652,8,-4.969,1,0.0285,0.262,0.0,0.258,0.507,190.028,3
4914,A Pimp Named Slickback,Lakim,spotify:track:69IzWtMP6VAEr5kpA5tURl,250775,0.679,0.852,10,-3.695,0,0.208,0.257,0.422,0.237,0.766,140.022,4
4915,Perfect (Remix) (feat. Doja Cat & BIA),"Cousin Stizz, Doja Cat, BIA",spotify:track:31tgCy8mn6sFuIiHSHfEhm,197461,0.951,0.484,1,-10.591,1,0.337,0.189,0.0,0.0766,0.383,124.04,4
4916,WESPN,Sheck Wes,spotify:track:07AQbb8xIEj3bF082KEwJp,273746,0.655,0.526,0,-7.216,1,0.239,0.472,0.00104,0.0984,0.675,161.808,4
4917,Little Dark Age,MGMT,spotify:track:2Y0iGXY6m6immVb2ktbseM,299960,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4
4918,One Whole Day (feat. Wiz Khalifa),"Dixie, Wiz Khalifa",spotify:track:4eHceQL93Re1ZiaY7kRZ7F,176854,0.64,0.863,5,-4.002,1,0.0322,0.038,0.0,0.294,0.725,81.003,4
4919,Whoopty,CJ,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,123262,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,4
4920,Melody (1983 Club Vinyl Mix),Plustwo,spotify:track:2VIJ2Nt8uk3Pi3IqEwtO1y,236588,0.91,0.736,5,-3.517,1,0.0495,0.266,0.0811,0.0759,0.938,121.985,4
4921,SoFtly / Killing Me Softly With His Song 2 - TikTok Remix,"Eduardo Luzquiños, Speernorman",spotify:track:72aXlyfYljGtGnzCy9temP,228808,0.949,0.425,9,-9.019,0,0.311,0.0312,0.374,0.135,0.505,127.991,4
4922,When I ruled the world X Let Me See Your Hips Swing,Facemask Time,spotify:track:1Kv5BK09yyab9sRem6w2VY,193071,0.609,0.835,8,-4.555,1,0.0936,0.156,0.000782,0.53,0.64,150.044,4
4923,Dead Man Walking,Brent Faiyaz,spotify:track:5VlTQnZO89Ioku8ssdbqJk,247079,0.505,0.267,9,-13.763,0,0.05,0.279,0.0,0.096,0.439,143.929,4
